№,Код ЕПГУ,Согласие в ННГУ,Общий балл,Сумма баллов без ИД,Приоритет,Дисциплины,Статус
1,2,3,4
1. Целевой федеральный. Количество мест: 0
,,,,,,,,,,
2. Квота (особое право). Количество мест: 3
199,4493983,,258,248,4,84,78,86,10,заявление принято
200,4248958,,258,248,2,82,85,81,10,заявление принято
201,4210454,,258,248,3,82,83,83,10,заявление принято
202,4897743,,258,248,3,80,90,78,10,заявление принято
203,4105659,,258,248,3,80,82,86,10,заявление принято
204,4840862,,257,257,10,88,78,91,0,заявление принято
205,3954328,,257,257,3,86,90,81,0,заявление принято
206,3841463,,257,257,5,82,100,75,0,заявление принято
207,4402135,,257,247,2,86,72,89,10,заявление принято
208,4769986,,257,247,4,82,95,70,10,заявление принято
209,4224783,,257,247,3,78,94,75,10,заявление принято
210,4392984,,257,247,6,78,80,89,10,заявление принято
211,4431718,,257,247,3,76,80,91,10,заявление принято
212,4805952,,257,247,4,74,90,83,10,заявление принято
213,3947188,,256,256,6,82,85,89,0,заявление принято
214,4563135,,256,253,5,82,98,73,3,заявление принято
215,4470172,,256,253,2,80,98,75,3,заявление принято
216,4090812,,256,246,4,88,88,70,10,заявление принято
217,4550956,,256,246,3,82,83,81,10,заявление принято
218,4634052,,256,246,1,80,85,81,10,заявление принято
219,4158833,,256,246,1,80,85,81,10,заявление принято
220,3843100,,256,246,3,80,85,81,10,заявление принято
221,3849396,,256,246,4,80,83,83,10,заявление принято
222,3920134,,256,246,3,78,93,75,10,заявление принято
223,4031424,,256,246,1,78,85,83,10,заявление принято
224,4097176,,256,246,3,78,85,83,10,заявление принято
225,4605151,,256,246,1,74,83,89,10,заявление принято
226,4690898,,255,255,1,92,90,73,0,заявление принято
227,4262808,,255,255,2,84,88,83,0,заявление принято
228,4594055,,255,255,3,84,88,83,0,заявление принято
229,4281992,,255,252,1,86,83,83,3,заявление принято
230,4889705,,255,252,3,84,95,73,3,заявление принято
231,4375651,,255,252,2,84,90,78,3,заявление принято
232,4764995,,255,245,5,84,78,83,10,заявление принято
233,4808533,,255,245,4,84,75,86,10,заявление принято
234,4553289,,255,245,4,82,88,75,10,заявление принято
235,4719544,,255,245,2,78,84,83,10,заявление принято
236,4171200,,255,245,1,76,83,86,10,заявление принято
237,4727568,,255,245,2,76,75,94,10,заявление принято
238,4747697,,254,254,1,78,93,83,0,заявление принято
239,4592229,,254,244,5,94,78,72,10,заявление принято
240,4809449,,254,244,5,90,88,66,10,заявление принято
241,4570404,,254,244,3,88,83,73,10,заявление принято
242,4033018,,254,244,4,88,75,81,10,заявление принято
243,4707119,,254,244,5,86,85,73,10,заявление принято
244,4452718,,254,244,7,86,67,91,10,заявление принято
245,4247642,,254,244,3,80,83,81,10,заявление принято
246,4584228,,254,244,4,80,83,81,10,заявление принято
247,4256530,,254,244,5,78,80,86,10,заявление принято
248,4598769,,254,244,3,70,85,89,10,заявление принято
249,4006611,,253,253,5,90,85,78,0,заявление принято
250,4159034,,253,253,4,88,93,72,0,заявление принято
251,4723264,,253,253,3,82,93,78,0,заявление принято
