№,Код ЕПГУ,Согласие в ННГУ,Общий балл,Сумма баллов без ИД,Приоритет,Дисциплины,Статус
1,2,3,4
1. Министерство цифрового развития и связи Нижегородской области. Количество мест: 0
,,,,,,,,,,
2. Квота (особое право). Количество мест: 11
108,4275990,,285,275,2,86,98,91,10,заявление принято
109,4761714,,285,275,3,86,98,91,10,заявление принято
110,4271172,,285,275,6,82,96,97,10,заявление принято
111,4482774,,284,274,2,97,88,89,10,заявление принято
112,3767055,,284,274,2,92,88,94,10,заявление принято
113,3788950,,284,274,5,90,98,86,10,заявление принято
114,3908801,,284,274,5,90,93,91,10,заявление принято
115,4500374,,283,274,5,88,95,91,9,заявление принято
116,4506528,,283,273,2,100,98,75,10,заявление принято
117,4014301,,283,273,5,92,98,83,10,заявление принято
118,4215544,,283,273,1,90,100,83,10,заявление принято
119,4373192,,282,282,2,92,93,97,0,заявление принято
120,4570396,,282,272,4,92,94,86,10,заявление принято
121,4471687,,281,278,6,97,95,86,3,заявление принято
122,4704867,,281,271,1,100,96,75,10,заявление принято
123,4379412,,281,271,1,92,90,89,10,заявление принято
124,4641491,,281,271,6,90,90,91,10,заявление принято
125,4230264,,281,271,5,88,94,89,10,заявление принято
126,4529753,,281,271,4,88,83,100,10,заявление принято
127,4371229,,281,271,2,88,83,100,10,заявление принято
128,4372570,,281,271,6,84,98,89,10,заявление принято
129,4573639,,280,278,3,86,98,94,2,заявление принято
130,4258894,,280,277,3,88,98,91,3,заявление принято
131,4766517,,280,270,5,94,98,78,10,заявление принято
132,4765755,,280,270,5,94,98,78,10,заявление принято
133,3929579,,280,270,5,92,95,83,10,заявление принято
134,4440309,,280,270,1,88,96,86,10,заявление принято
135,4364418,,280,270,3,88,96,86,10,заявление принято
136,3846393,,280,270,3,86,98,86,10,заявление принято
137,4414796,,280,270,5,86,95,89,10,заявление принято
138,3938059,,280,270,4,86,95,89,10,заявление принято
139,3846333,,280,270,4,86,90,94,10,заявление принято
140,4219843,,280,270,3,78,98,94,10,заявление принято
141,3789870,,279,269,3,90,90,89,10,заявление принято
142,4230406,,279,269,1,90,88,91,10,заявление принято
143,4620780,,279,269,4,88,92,89,10,заявление принято
